jobNum,title,Link,shortCategory,longCategory,Department,Location,Agency,Posted Date
"426727","Staff Counsel - 426727","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426727&PostingSeq=1&","866","DEPARTMENT OF CONSUMER AFF","General Counsel’s Office","MANHATTAN","CONSUMER AFFAIRS","12/27/2019"
"439139","Agency Attorney - 439139","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439139&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Office of Trials","QUEENS","DEPARTMENT OF CORRECTION","03/31/2020"
"438943","Assistant Commissioner, Financial Management & Budget Administration - 438943","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438943&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Budget Division","QUEENS","DEPARTMENT OF CORRECTION","03/25/2020"
"438597","HIGH PRESSURE PLANT TENDER - 438597","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438597&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","F.M.R.D. Civilian","QUEENS","DEPARTMENT OF CORRECTION","03/16/2020"
"435593","Policy Analyst - 435593","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435593&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Commissioner","QUEENS","DEPARTMENT OF CORRECTION","02/26/2020"
"432393","EXTERMINATOR - 432393","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432393&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Assets Management","QUEENS","DEPARTMENT OF CORRECTION","02/07/2020"
"432199","SharePoint Developer - 432199","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432199&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Information Systems-Admin","QUEENS","DEPARTMENT OF CORRECTION","02/05/2020"
"432201","Software Support Analyst - 432201","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432201&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Information Systems-Admin","QUEENS","DEPARTMENT OF CORRECTION","02/05/2020"
"426409","Senior Correctional Institution Administrator, PREA - 426409","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426409&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Sexual Abuse & Harassment Prev","QUEENS","DEPARTMENT OF CORRECTION","12/18/2019"
"424739","Infrastructure Project Manager - 424739","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424739&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Information Systems-Admin","QUEENS","DEPARTMENT OF CORRECTION","12/03/2019"
"424454","Desktop Support Technician - 424454","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424454&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Information Systems-Admin","QUEENS","DEPARTMENT OF CORRECTION","11/29/2019"
"424469","Voice Communication Specialist - 424469","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424469&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Information Systems-Admin","QUEENS","DEPARTMENT OF CORRECTION","11/29/2019"
"423322","Assistant Commissioner, Internal Communications - 423322","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=423322&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Civilian Managers","QUEENS","DEPARTMENT OF CORRECTION","11/19/2019"
"420708","Investigator - 420708","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=420708&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Investigation Division","QUEENS","DEPARTMENT OF CORRECTION","10/28/2019"
"415211","Data Analyst - 415211","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=415211&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Information Systems-Admin","QUEENS","DEPARTMENT OF CORRECTION","10/02/2019"
"393911","Director, Borough Based Jail System - 393911","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=393911&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Commissioner","QUEENS","DEPARTMENT OF CORRECTION","05/06/2019"
"387572","DIRECTOR OF DATA ANALYTICS AND RESEARCH - 387572","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=387572&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Information Systems-Admin","QUEENS","DEPARTMENT OF CORRECTION","03/22/2019"
"384305","Technical Project Manager - 384305","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=384305&PostingSeq=1&","072","DEPARTMENT OF CORRECTION","Information Systems-Admin","QUEENS","DEPARTMENT OF CORRECTION","02/19/2019"
"427543","Executive Director of Materials for the Arts - 427543","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=427543&PostingSeq=1&","126","DEPARTMENT OF CULTURAL AFF","Material For The Arts","QUEENS","CULTURAL AFFAIRS","01/03/2020"
"441059","Deputy Agency Chief Contracting Officer - 441059","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441059&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Admin/Acco-Prof Contracts","QUEENS","DEPT OF DESIGN & CONSTRUCTION","06/19/2020"
"440565","Chief Financial Officer - 440565","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440565&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","F&P/Executive","QUEENS","DEPT OF DESIGN & CONSTRUCTION","05/27/2020"
"432083","Design Engineer - 432083","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432083&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Infra-Coastal Resiliency","QUEENS","DEPT OF DESIGN & CONSTRUCTION","02/14/2020"
"432093","Resident Engineer - 432093","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432093&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Infra-Coastal Resiliency","QUEENS","DEPT OF DESIGN & CONSTRUCTION","02/14/2020"
"428830","Assistant Landscape Architect - 428830","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428830&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Infra/Exec/Utility Coord.","QUEENS","DEPT OF DESIGN & CONSTRUCTION","02/13/2020"
"433131","Executive Project Audit Engineer - 433131","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=433131&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Prog Mgmt/Eao-Executive","QUEENS","DEPT OF DESIGN & CONSTRUCTION","02/13/2020"
"432272","Geotechnical Project Manager - 432272","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432272&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Prog Mgmt/Sss-Begs","QUEENS","DEPT OF DESIGN & CONSTRUCTION","02/06/2020"
"430028","Construction Project Manager Intern - 430028","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430028&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Pub Bldgs/Exec/Proj Excellence","QUEENS","DEPT OF DESIGN & CONSTRUCTION","01/31/2020"
"429658","Environmental Project Manager - 429658","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=429658&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Prog Mgmt/Sss-Environ Planning","QUEENS","DEPT OF DESIGN & CONSTRUCTION","01/31/2020"
"430968","Engineer-In-Charge - 430968","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430968&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Infra-Coastal Resiliency","QUEENS","DEPT OF DESIGN & CONSTRUCTION","01/30/2020"
"425886","DOT Scope Development Coordinator - 425886","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=425886&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Infra-Program Admin-Executive","QUEENS","DEPT OF DESIGN & CONSTRUCTION","01/24/2020"
"424344","Senior Project Administrator - 424344","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424344&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Infra-Program Admin-Executive","QUEENS","DEPT OF DESIGN & CONSTRUCTION","01/24/2020"
"430158","Resident Engineer - 430158","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430158&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Infra/Exec/Placeholder1","QUEENS","DEPT OF DESIGN & CONSTRUCTION","01/23/2020"
"428296","Deputy Chief Financial Officer - 428296","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428296&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Admin/Budget & Finance-Exec","QUEENS","DEPT OF DESIGN & CONSTRUCTION","01/17/2020"
"424478","Deputy Director - 424478","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424478&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Pub Bldgs/Transportation","QUEENS","DEPT OF DESIGN & CONSTRUCTION","01/17/2020"
"424226","Engineer-In-Charge - 424226","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424226&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Infra/Exec/Placeholder2","QUEENS","DEPT OF DESIGN & CONSTRUCTION","01/17/2020"
"422824","Senior Design Reviewer (Civil) - 422824","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=422824&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Sss/Executive","QUEENS","DEPT OF DESIGN & CONSTRUCTION","01/17/2020"
"424859","Senior Project Manager - 424859","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424859&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Pub Bldgs/Exec/Proj Excellence","QUEENS","DEPT OF DESIGN & CONSTRUCTION","01/17/2020"
"423871","Senior Project Controls Manager - 423871","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=423871&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Pub Bldgs/Corrections","QUEENS","DEPT OF DESIGN & CONSTRUCTION","01/16/2020"
"387919","Claims Analyst - 387919","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=387919&PostingSeq=1&","850","DEPARTMENT OF DESIGN AND C","Infra-Coastal Resiliency","QUEENS","DEPT OF DESIGN & CONSTRUCTION","04/10/2019"
"426687","Project Manager Intern - 426687","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426687&PostingSeq=1&","826","DEPARTMENT OF ENVIRONMENTA","W S/Connections Permitting","NYC-ALL BOROS","DEPT OF ENVIRONMENT PROTECTION","12/27/2019"
"424550","Engineering Intern - 424550","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424550&PostingSeq=1&","826","DEPARTMENT OF ENVIRONMENTA","Green Infrastructure","NYC-ALL BOROS","DEPT OF ENVIRONMENT PROTECTION","12/10/2019"
"424046","Project Manager Intern - 424046","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424046&PostingSeq=1&","826","DEPARTMENT OF ENVIRONMENTA","Program Management","NYC-ALL BOROS","DEPT OF ENVIRONMENT PROTECTION","11/29/2019"
"423710","Section Chief Catch Basin Inspection Unit - 423710","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=423710&PostingSeq=1&","826","DEPARTMENT OF ENVIRONMENTA","Div of Field Op/Quality Assur","NYC-ALL BOROS","DEPT OF ENVIRONMENT PROTECTION","11/25/2019"
"421010","RFP COORDINATOR - 421010","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=421010&PostingSeq=1&","826","DEPARTMENT OF ENVIRONMENTA","LongTerm Planning&Sustainablty","NYC-ALL BOROS","DEPT OF ENVIRONMENT PROTECTION","11/12/2019"
"410846","Administrative Engineer - 410846","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=410846&PostingSeq=1&","826","DEPARTMENT OF ENVIRONMENTA","W S/Connections Permitting","NYC-ALL BOROS","DEPT OF ENVIRONMENT PROTECTION","09/10/2019"
"408869","Civil Engineer I - 408869","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=408869&PostingSeq=1&","826","DEPARTMENT OF ENVIRONMENTA","Program Management","NYC-ALL BOROS","DEPT OF ENVIRONMENT PROTECTION","08/30/2019"
"402661","Community Assistant - 402661","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=402661&PostingSeq=1&","826","DEPARTMENT OF ENVIRONMENTA","Water Supply/Administration","NYC-ALL BOROS","DEPT OF ENVIRONMENT PROTECTION","07/26/2019"
"402357","Civil Engineer II - 402357","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=402357&PostingSeq=1&","826","DEPARTMENT OF ENVIRONMENTA","Rev Construction Compliance","NYC-ALL BOROS","DEPT OF ENVIRONMENT PROTECTION","07/24/2019"
"399540","Project Manager Intern - 399540","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=399540&PostingSeq=1&","826","DEPARTMENT OF ENVIRONMENTA","Water Supply/Mapping Division","NYC-ALL BOROS","DEPT OF ENVIRONMENT PROTECTION","07/05/2019"
"285308","IT Support Technician - 285308","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=285308&PostingSeq=1&","826","DEPARTMENT OF ENVIRONMENTA","WSO-Executive/Tech Mgmt Office","NYC-ALL BOROS","DEPT OF ENVIRONMENT PROTECTION","03/24/2017"
"272382","ASSOCIATE PUBLIC HEALTH SANITARIAN II - 272382","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=272382&PostingSeq=1&","826","DEPARTMENT OF ENVIRONMENTA","Environmental Health Safety","NYC-ALL BOROS","DEPT OF ENVIRONMENT PROTECTION","11/17/2016"
"432018","Assistant Commissioner, Data Analytics - 432018","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432018&PostingSeq=1&","836","DEPARTMENT OF FINANCE","Tax Policy - Assoc Comm","MANHATTAN","DEPARTMENT OF FINANCE","06/25/2020"
"441568","Associate Laboratory Microbiologist, Bureau of Public Health Laboratory - 441568","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441568&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Microbiology","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","07/10/2020"
"441570","Associate Laboratory Microbiologist, Bureau of the Public Health Laboratory - 441570","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441570&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Environmental Sciences","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","07/10/2020"
"441574","Associate Laboratory Microbiologist, Bureau of the Public Health Laboratory - 441574","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441574&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Microbiology","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","07/10/2020"
"441623","Data Analyst, Public Health Laboratory - 441623","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441623&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","PHL Admin & Lab Support","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","07/10/2020"
"441462","Outreach Investigator - 441462","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441462&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","OCME-Operations","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","07/08/2020"
"441584","Outreach Investigator - 441584","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441584&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","OCME-Operations","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","07/08/2020"
"440955","Community Research Program Coordinator - 440955","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440955&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Environ Surveillance & Policy","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","07/07/2020"
"441533","Material Logistics Laborer - 441533","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441533&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","OCME-Admin","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","07/07/2020"
"441537","Materials/Logistics Supervisor - 441537","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441537&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","OCME-Admin","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","07/07/2020"
"440879","Public Health Inspector, Food Safety and Community Sanitation - 440879","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440879&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Food Safety & Community Sanit","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","07/07/2020"
"440865","City Medical Specialist - 440865","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440865&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","TB Medical Affairs","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","07/06/2020"
"441528","Public Health Inspector - 441528","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441528&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Food Safety & Community Sanit","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","07/06/2020"
