jobNum,title,Link,shortCategory,longCategory
"428830","Assistant Landscape Architect - 428830","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428830&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"433131","Executive Project Audit Engineer - 433131","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=433131&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"432272","Geotechnical Project Manager - 432272","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432272&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"430028","Construction Project Manager Intern - 430028","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430028&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"429658","Environmental Project Manager - 429658","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=429658&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"430968","Engineer-In-Charge - 430968","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430968&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"425886","DOT Scope Development Coordinator - 425886","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=425886&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"424344","Senior Project Administrator - 424344","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424344&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"430158","Resident Engineer - 430158","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430158&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"428296","Deputy Chief Financial Officer - 428296","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428296&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"424478","Deputy Director - 424478","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424478&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"424226","Engineer-In-Charge - 424226","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424226&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"422824","Senior Design Reviewer (Civil) - 422824","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=422824&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"424859","Senior Project Manager - 424859","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424859&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"423871","Senior Project Controls Manager - 423871","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=423871&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"423444","Project Executive - 423444","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=423444&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"387919","Claims Analyst - 387919","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=387919&PostingSeq=1&",850,"DEPARTMENT OF DESIGN AND C"
"428814","Graphic Designer - 428814","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428814&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"428114","Project Manager - 428114","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428114&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"426820","Project Manager Intern - 426820","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426820&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"426687","Project Manager Intern - 426687","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426687&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"426826","Reviewer at Cross Connection Control Unit - 426826","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426826&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"426133","Community Coordinator - 426133","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426133&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"425989","Senior Policy Advisor, Climate Partnerships - 425989","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=425989&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"425478","Staten Island Construction & Performance Monitor - 425478","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=425478&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"425467","Supervisor Const. & Performance Monitoring - 425467","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=425467&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"414671","EH&S Program Manager - 414671","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=414671&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"425382","Emergency Manager - 425382","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=425382&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"424051","Contract Manager - 424051","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424051&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"424550","Engineering Intern - 424550","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424550&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"424597","PROGRAM MANAGER - 424597","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424597&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"424506","Engineer-In-Charge, Operational Information Systems - 424506","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424506&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"424046","Project Manager Intern - 424046","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424046&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"424087","Seasonal City Park Worker - 424087","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424087&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"423710","Section Chief Catch Basin Inspection Unit - 423710","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=423710&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"421242","Assistant Environmental Engineer - 421242","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=421242&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"422728","Environmental Planning Specialist - 422728","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=422728&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"421010","RFP COORDINATOR - 421010","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=421010&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"419927","Civil Engineer 1 - 419927","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=419927&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"416113","Assistant Civil Engineer - 416113","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=416113&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"414721","Environmental Health & Safety Officer - 414721","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=414721&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"414232","Contract Administrator - 414232","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=414232&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"414414","Project Manager - 414414","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=414414&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"413273","Superintendent of Water and Sewer Systems - 413273","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=413273&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"412931","Minority Women Business Enterprise Program Analyst - 412931","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=412931&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"411956","Deputy Engineer-in-Charge, Southeast Queens - 411956","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=411956&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"410407","Construction Project Manager - 410407","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=410407&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"410429","Project Manager (GIS) - 410429","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=410429&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"410443","Project Manager (Modeling) - 410443","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=410443&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"410846","Administrative Engineer - 410846","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=410846&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"411277","Health & Safety Specialist - 411277","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=411277&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"408869","Civil Engineer I - 408869","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=408869&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"409674","Division Chief of Construction Management - 409674","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=409674&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"407734","Stationary Engineer (Electric) - 407734","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=407734&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"406014","Electrical Engineering Intern - 406014","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=406014&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"405879","Watershed Maintainer - 4 Positions - 405879","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=405879&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"405537","Watershed Maintainer - 405537","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=405537&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"405616","Watershed Maintenance - 405616","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=405616&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"405388","Watershed Maintainer - 405388","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=405388&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"402661","Community Assistant - 402661","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=402661&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"402359","Assistant Civil Engineer - 402359","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=402359&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"402357","Civil Engineer II - 402357","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=402357&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"400689","Machinist's Helper - 400689","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=400689&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"399477","Assistant Mechanical Engineer - 399477","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=399477&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"400066","Landscape Architect - 400066","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=400066&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"400198","Senior Construction Manager - 400198","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=400198&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"399540","Project Manager Intern - 399540","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=399540&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"399483","Managing Director of Green Infrastructure Design and Construction - 399483","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=399483&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"289985","Clerical Associate (Part-Time) - 289985","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=289985&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"285308","IT Support Technician - 285308","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=285308&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"272382","ASSOCIATE PUBLIC HEALTH SANITARIAN II - 272382","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=272382&PostingSeq=1&",826,"DEPARTMENT OF ENVIRONMENTA"
"432018","Assistant Commissioner, Data Analytics - 432018","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432018&PostingSeq=1&",836,"DEPARTMENT OF FINANCE"
"440955","Community Research Program Coordinator - 440955","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440955&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"441533","Material Logistics Laborer - 441533","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441533&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"441537","Materials/Logistics Supervisor - 441537","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441537&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"440879","Public Health Inspector, Food Safety and Community Sanitation - 440879","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440879&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"440865","City Medical Specialist - 440865","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440865&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"441528","Public Health Inspector - 441528","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441528&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"440876","Public Health Inspector, Food Safety and Community Sanitation - 440876","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440876&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"441529","Public Health Inspector, Food Safety and Community Sanitation - 441529","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441529&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"439296","Research Associate, Bureau of Health Promotion of Justice-Impacted Populations - 439296","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439296&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
